Well,Sample ID,ng/ul,Size (bp),% (Conc.) (ng/uL),nmole/L,RFU,TIC (ng/ul),TIM (nmole/L),Total Conc. (ng/ul),DQN,Threshold
D5,SampD5,0.1981,58,1.6,5.4109,132,12.3188,49.8190,12.6007,N/A (Size threshold is less than lower marker end point),0
D5,SampD5,0.0405,75,0.3,0.8855,68,12.3188,49.8190,12.6007,N/A (Size threshold is less than lower marker end point),0
D5,SampD5,0.0812,126,0.7,1.0675,72,12.3188,49.8190,12.6007,N/A (Size threshold is less than lower marker end point),0
D5,SampD5,0.0517,392,0.4,0.2179,70,12.3188,49.8190,12.6007,N/A (Size threshold is less than lower marker end point),0
D5,SampD5,11.2132,468,91.0,40.0229,16310,12.3188,49.8190,12.6007,N/A (Size threshold is less than lower marker end point),0
D5,SampD5,0.6631,495,5.4,2.1822,359,12.3188,49.8190,12.6007,N/A (Size threshold is less than lower marker end point),0
D5,SampD5,0.0260,3280,0.2,0.0131,53,12.3188,49.8190,12.6007,N/A (Size threshold is less than lower marker end point),0
D5,SampD5,0.0451,3931,0.4,0.0189,52,12.3188,49.8190,12.6007,N/A (Size threshold is less than lower marker end point),0
D5,SampD5,0.5000,5000,,0.1650,18774,12.3188,49.8190,12.6007,N/A (Size threshold is less than lower marker end point),0
D6,SampD6,0.5755,35,,27.6554,14214,24.3776,105.3512,24.6921,N/A (Size threshold is less than lower marker end point),0
D6,SampD6,0.0994,64,0.4,2.5468,155,24.3776,105.3512,24.6921,N/A (Size threshold is less than lower marker end point),0
D6,SampD6,0.1095,73,0.4,2.4939,160,24.3776,105.3512,24.6921,N/A (Size threshold is less than lower marker end point),0
D6,SampD6,22.6783,396,93.0,94.7007,36044,24.3776,105.3512,24.6921,N/A (Size threshold is less than lower marker end point),0
D6,SampD6,0.7715,419,3.2,2.9867,468,24.3776,105.3512,24.6921,N/A (Size threshold is less than lower marker end point),0
D6,SampD6,0.7190,450,2.9,2.6231,412,24.3776,105.3512,24.6921,N/A (Size threshold is less than lower marker end point),0
D6,SampD6,0.5000,5000,,0.1649,17893,24.3776,105.3512,24.6921,N/A (Size threshold is less than lower marker end point),0
D7,SampD7,0.6660,35,,31.0988,11200,9.2209,41.8851,9.6170,N/A (Size threshold is less than lower marker end point),0
D7,SampD7,0.0997,64,1.1,2.6377,67,9.2209,41.8851,9.6170,N/A (Size threshold is less than lower marker end point),0
D7,SampD7,0.2009,75,2.2,4.5153,144,9.2209,41.8851,9.6170,N/A (Size threshold is less than lower marker end point),0
D7,SampD7,8.2174,425,89.1,32.3455,8047,9.2209,41.8851,9.6170,N/A (Size threshold is less than lower marker end point),0
D7,SampD7,0.3285,449,3.6,1.2066,151,9.2209,41.8851,9.6170,N/A (Size threshold is less than lower marker end point),0
D7,SampD7,0.3344,468,3.6,1.1656,142,9.2209,41.8851,9.6170,N/A (Size threshold is less than lower marker end point),0
D7,SampD7,0.0399,4512,0.4,0.0145,52,9.2209,41.8851,9.6170,N/A (Size threshold is less than lower marker end point),0
D7,SampD7,0.5000,5000,,0.1649,12782,9.2209,41.8851,9.6170,N/A (Size threshold is less than lower marker end point),0
D8,SampD8,0.6434,35,,30.9194,12487,20.2120,84.3878,20.4493,N/A (Size threshold is less than lower marker end point),0
D8,SampD8,0.1110,77,0.5,2.4288,101,20.2120,84.3878,20.4493,N/A (Size threshold is less than lower marker end point),0
D8,SampD8,0.0615,104,0.3,0.9996,52,20.2120,84.3878,20.4493,N/A (Size threshold is less than lower marker end point),0
D8,SampD8,0.0701,174,0.3,0.6662,65,20.2120,84.3878,20.4493,N/A (Size threshold is less than lower marker end point),0
D8,SampD8,0.3454,184,1.7,3.0864,334,20.2120,84.3878,20.4493,N/A (Size threshold is less than lower marker end point),0
D8,SampD8,0.3101,317,1.5,1.6453,313,20.2120,84.3878,20.4493,N/A (Size threshold is less than lower marker end point),0
D8,SampD8,14.4283,408,71.4,58.7597,17723,20.2120,84.3878,20.4493,N/A (Size threshold is less than lower marker end point),0
D8,SampD8,1.5559,420,7.7,6.0519,1282,20.2120,84.3878,20.4493,N/A (Size threshold is less than lower marker end point),0
D8,SampD8,1.1947,443,5.9,4.4076,1015,20.2120,84.3878,20.4493,N/A (Size threshold is less than lower marker end point),0
D8,SampD8,0.3675,469,1.8,1.2838,273,20.2120,84.3878,20.4493,N/A (Size threshold is less than lower marker end point),0
D8,SampD8,0.1578,508,0.8,0.5143,239,20.2120,84.3878,20.4493,N/A (Size threshold is less than lower marker end point),0
D8,SampD8,0.7591,548,3.8,2.2962,580,20.2120,84.3878,20.4493,N/A (Size threshold is less than lower marker end point),0
D8,SampD8,0.2920,569,1.4,0.8373,210,20.2120,84.3878,20.4493,N/A (Size threshold is less than lower marker end point),0
D8,SampD8,0.0582,628,0.3,0.1530,116,20.2120,84.3878,20.4493,N/A (Size threshold is less than lower marker end point),0
D8,SampD8,0.3523,643,1.7,0.8989,405,20.2120,84.3878,20.4493,N/A (Size threshold is less than lower marker end point),0
D8,SampD8,0.1480,667,0.7,0.3587,213,20.2120,84.3878,20.4493,N/A (Size threshold is less than lower marker end point),0
D8,SampD8,0.5000,5000,,0.1652,15434,20.2120,84.3878,20.4493,N/A (Size threshold is less than lower marker end point),0
D9,SampD9,0.1008,35,,4.7063,725,10.7275,265.6737,11.2731,N/A (Size threshold is less than lower marker end point),0
D9,SampD9,1.3635,50,12.7,43.7937,518,10.7275,265.6737,11.2731,N/A (Size threshold is less than lower marker end point),0
D9,SampD9,7.6956,61,71.7,210.2516,7677,10.7275,265.6737,11.2731,N/A (Size threshold is less than lower marker end point),0
D9,SampD9,0.1932,89,1.8,3.5626,77,10.7275,265.6737,11.2731,N/A (Size threshold is less than lower marker end point),0
D9,SampD9,0.1266,101,1.2,2.0592,104,10.7275,265.6737,11.2731,N/A (Size threshold is less than lower marker end point),0
D9,SampD9,0.3583,243,3.3,2.4052,110,10.7275,265.6737,11.2731,N/A (Size threshold is less than lower marker end point),0
D9,SampD9,0.7196,433,6.7,2.7407,886,10.7275,265.6737,11.2731,N/A (Size threshold is less than lower marker end point),0
D9,SampD9,0.1981,502,1.8,0.6466,159,10.7275,265.6737,11.2731,N/A (Size threshold is less than lower marker end point),0
D9,SampD9,0.0726,560,0.7,0.2142,97,10.7275,265.6737,11.2731,N/A (Size threshold is less than lower marker end point),0
D9,SampD9,0.5000,5000,,0.1650,10806,10.7275,265.6737,11.2731,N/A (Size threshold is less than lower marker end point),0
D10,SampD10,0.1722,35,,7.8186,1387,7.2641,232.5039,7.9040,N/A (Size threshold is less than lower marker end point),0
D10,SampD10,7.0855,50,97.5,232.0997,7963,7.2641,232.5039,7.9040,N/A (Size threshold is less than lower marker end point),0
D10,SampD10,0.0582,673,0.8,0.1424,59,7.2641,232.5039,7.9040,N/A (Size threshold is less than lower marker end point),0
D10,SampD10,0.0717,731,1.0,0.1608,70,7.2641,232.5039,7.9040,N/A (Size threshold is less than lower marker end point),0
D10,SampD10,0.0487,790,0.7,0.1011,53,7.2641,232.5039,7.9040,N/A (Size threshold is less than lower marker end point),0
D10,SampD10,0.5000,5000,,0.1650,12026,7.2641,232.5039,7.9040,N/A (Size threshold is less than lower marker end point),0
D11,SampD11,0.0830,35,,3.8754,681,9.4549,236.0695,9.9875,N/A (Size threshold is less than lower marker end point),0
D11,SampD11,1.0041,50,10.6,32.8912,456,9.4549,236.0695,9.9875,N/A (Size threshold is less than lower marker end point),0
D11,SampD11,7.1760,61,75.9,192.8538,10134,9.4549,236.0695,9.9875,N/A (Size threshold is less than lower marker end point),0
D11,SampD11,0.1771,93,1.9,3.2657,83,9.4549,236.0695,9.9875,N/A (Size threshold is less than lower marker end point),0
D11,SampD11,0.1707,99,1.8,2.8024,123,9.4549,236.0695,9.9875,N/A (Size threshold is less than lower marker end point),0
D11,SampD11,0.1650,251,1.7,1.0856,177,9.4549,236.0695,9.9875,N/A (Size threshold is less than lower marker end point),0
D11,SampD11,0.2460,258,2.6,1.5387,144,9.4549,236.0695,9.9875,N/A (Size threshold is less than lower marker end point),0
D11,SampD11,0.1079,448,1.1,0.3991,125,9.4549,236.0695,9.9875,N/A (Size threshold is less than lower marker end point),0
D11,SampD11,0.2221,523,2.3,0.6987,341,9.4549,236.0695,9.9875,N/A (Size threshold is less than lower marker end point),0
D11,SampD11,0.1860,575,2.0,0.5343,286,9.4549,236.0695,9.9875,N/A (Size threshold is less than lower marker end point),0
D11,SampD11,0.5000,5000,,0.1650,13466,9.4549,236.0695,9.9875,N/A (Size threshold is less than lower marker end point),0
D12,SampD12,0.6189,35,,28.8984,13021,21.9163,108.5494,22.0508,N/A (Size threshold is less than lower marker end point),0
D12,SampD12,0.1209,72,0.6,2.7926,135,21.9163,108.5494,22.0508,N/A (Size threshold is less than lower marker end point),0
D12,SampD12,0.1112,91,0.5,1.9849,108,21.9163,108.5494,22.0508,N/A (Size threshold is less than lower marker end point),0
D12,SampD12,9.3385,279,42.6,55.4514,10005,21.9163,108.5494,22.0508,N/A (Size threshold is less than lower marker end point),0
D12,SampD12,1.7666,293,8.1,9.6223,787,21.9163,108.5494,22.0508,N/A (Size threshold is less than lower marker end point),0
D12,SampD12,0.0985,336,0.4,0.4825,133,21.9163,108.5494,22.0508,N/A (Size threshold is less than lower marker end point),0
D12,SampD12,0.1089,345,0.5,0.5149,83,21.9163,108.5494,22.0508,N/A (Size threshold is less than lower marker end point),0
D12,SampD12,3.7007,408,16.9,14.9971,4819,21.9163,108.5494,22.0508,N/A (Size threshold is less than lower marker end point),0
D12,SampD12,0.9727,422,4.4,3.7746,789,21.9163,108.5494,22.0508,N/A (Size threshold is less than lower marker end point),0
D12,SampD12,2.4585,458,11.2,8.8907,2298,21.9163,108.5494,22.0508,N/A (Size threshold is less than lower marker end point),0
D12,SampD12,1.8627,478,8.5,6.4391,2316,21.9163,108.5494,22.0508,N/A (Size threshold is less than lower marker end point),0
D12,SampD12,0.1165,497,0.5,0.3856,196,21.9163,108.5494,22.0508,N/A (Size threshold is less than lower marker end point),0
D12,SampD12,0.2504,547,1.1,0.7587,227,21.9163,108.5494,22.0508,N/A (Size threshold is less than lower marker end point),0
D12,SampD12,0.2670,615,1.2,0.7237,259,21.9163,108.5494,22.0508,N/A (Size threshold is less than lower marker end point),0
D12,SampD12,0.1891,626,0.9,0.4971,312,21.9163,108.5494,22.0508,N/A (Size threshold is less than lower marker end point),0
D12,SampD12,0.3964,642,1.8,1.0160,586,21.9163,108.5494,22.0508,N/A (Size threshold is less than lower marker end point),0
D12,SampD12,0.0957,825,0.4,0.1856,94,21.9163,108.5494,22.0508,N/A (Size threshold is less than lower marker end point),0
D12,SampD12,0.0622,3257,0.3,0.0326,59,21.9163,108.5494,22.0508,N/A (Size threshold is less than lower marker end point),0
D12,SampD12,0.5000,5000,,0.1651,16237,21.9163,108.5494,22.0508,N/A (Size threshold is less than lower marker end point),0
E1,SampE1,0.6467,35,,30.1965,11285,12.2343,56.2853,12.6613,N/A (Size threshold is less than lower marker end point),0
E1,SampE1,0.2122,64,1.7,5.4357,93,12.2343,56.2853,12.6613,N/A (Size threshold is less than lower marker end point),0
E1,SampE1,0.0985,76,0.8,2.1267,116,12.2343,56.2853,12.6613,N/A (Size threshold is less than lower marker end point),0
E1,SampE1,1.3205,214,10.8,10.5398,1005,12.2343,56.2853,12.6613,N/A (Size threshold is less than lower marker end point),0
E1,SampE1,0.2484,403,2.0,1.0219,186,12.2343,56.2853,12.6613,N/A (Size threshold is less than lower marker end point),0
E1,SampE1,4.2340,438,34.6,16.0889,3773,12.2343,56.2853,12.6613,N/A (Size threshold is less than lower marker end point),0
E1,SampE1,3.7281,453,30.5,13.6014,4866,12.2343,56.2853,12.6613,N/A (Size threshold is less than lower marker end point),0
E1,SampE1,1.0621,499,8.7,3.4883,1402,12.2343,56.2853,12.6613,N/A (Size threshold is less than lower marker end point),0
E1,SampE1,0.2476,529,2.0,0.7702,352,12.2343,56.2853,12.6613,N/A (Size threshold is less than lower marker end point),0
E1,SampE1,1.0109,550,8.3,3.0082,1252,12.2343,56.2853,12.6613,N/A (Size threshold is less than lower marker end point),0
E1,SampE1,0.0721,579,0.6,0.2042,84,12.2343,56.2853,12.6613,N/A (Size threshold is less than lower marker end point),0
E1,SampE1,0.5000,5000,,0.1646,13895,12.2343,56.2853,12.6613,N/A (Size threshold is less than lower marker end point),0
E2,SampE2,0.5242,35,,25.1919,14380,26.7228,113.9357,26.8753,N/A (Size threshold is less than lower marker end point),0
E2,SampE2,0.1594,45,0.6,5.5539,95,26.7228,113.9357,26.8753,N/A (Size threshold is less than lower marker end point),0
E2,SampE2,0.0921,71,0.3,2.1579,99,26.7228,113.9357,26.8753,N/A (Size threshold is less than lower marker end point),0
E2,SampE2,0.0851,78,0.3,1.7894,112,26.7228,113.9357,26.8753,N/A (Size threshold is less than lower marker end point),0
E2,SampE2,0.1098,85,0.4,2.1196,140,26.7228,113.9357,26.8753,N/A (Size threshold is less than lower marker end point),0
E2,SampE2,0.4744,101,1.8,7.9479,351,26.7228,113.9357,26.8753,N/A (Size threshold is less than lower marker end point),0
E2,SampE2,22.2689,447,83.3,82.5252,43543,26.7228,113.9357,26.8753,N/A (Size threshold is less than lower marker end point),0
E2,SampE2,0.9318,463,3.5,3.2760,829,26.7228,113.9357,26.8753,N/A (Size threshold is less than lower marker end point),0
E2,SampE2,1.3316,489,5.0,4.5176,1233,26.7228,113.9357,26.8753,N/A (Size threshold is less than lower marker end point),0
E2,SampE2,1.2383,498,4.6,4.0350,1207,26.7228,113.9357,26.8753,N/A (Size threshold is less than lower marker end point),0
E2,SampE2,0.0315,3954,0.1,0.0130,52,26.7228,113.9357,26.8753,N/A (Size threshold is less than lower marker end point),0
E2,SampE2,0.5000,5000,,0.1649,19399,26.7228,113.9357,26.8753,N/A (Size threshold is less than lower marker end point),0
E3,SampE3,0.5164,35,,24.8156,14109,8.8069,59.2088,8.9405,N/A (Size threshold is less than lower marker end point),0
E3,SampE3,0.0890,64,1.0,2.3930,107,8.8069,59.2088,8.9405,N/A (Size threshold is less than lower marker end point),0
E3,SampE3,0.1254,75,1.4,2.8175,129,8.8069,59.2088,8.9405,N/A (Size threshold is less than lower marker end point),0
E3,SampE3,0.0621,82,0.7,1.2439,105,8.8069,59.2088,8.9405,N/A (Size threshold is less than lower marker end point),0
E3,SampE3,0.9279,133,10.5,12.0998,463,8.8069,59.2088,8.9405,N/A (Size threshold is less than lower marker end point),0
E3,SampE3,1.5507,138,17.6,18.2023,2142,8.8069,59.2088,8.9405,N/A (Size threshold is less than lower marker end point),0
E3,SampE3,0.1853,294,2.1,1.0511,119,8.8069,59.2088,8.9405,N/A (Size threshold is less than lower marker end point),0
E3,SampE3,0.2128,322,2.4,1.0976,192,8.8069,59.2088,8.9405,N/A (Size threshold is less than lower marker end point),0
E3,SampE3,0.1181,344,1.3,0.5697,174,8.8069,59.2088,8.9405,N/A (Size threshold is less than lower marker end point),0
E3,SampE3,0.8106,415,9.2,3.2371,913,8.8069,59.2088,8.9405,N/A (Size threshold is less than lower marker end point),0
E3,SampE3,0.9989,426,11.3,3.8670,1960,8.8069,59.2088,8.9405,N/A (Size threshold is less than lower marker end point),0
E3,SampE3,1.7357,441,19.7,6.5053,3236,8.8069,59.2088,8.9405,N/A (Size threshold is less than lower marker end point),0
E3,SampE3,0.8378,488,9.5,2.8192,1268,8.8069,59.2088,8.9405,N/A (Size threshold is less than lower marker end point),0
E3,SampE3,0.3072,515,3.5,0.9836,482,8.8069,59.2088,8.9405,N/A (Size threshold is less than lower marker end point),0
E3,SampE3,0.5474,538,6.2,1.6805,618,8.8069,59.2088,8.9405,N/A (Size threshold is less than lower marker end point),0
E3,SampE3,0.0238,568,0.3,0.0690,51,8.8069,59.2088,8.9405,N/A (Size threshold is less than lower marker end point),0
E3,SampE3,0.2080,632,2.4,0.5423,120,8.8069,59.2088,8.9405,N/A (Size threshold is less than lower marker end point),0
E3,SampE3,0.0272,3257,0.3,0.0138,57,8.8069,59.2088,8.9405,N/A (Size threshold is less than lower marker end point),0
E3,SampE3,0.0390,3931,0.4,0.0161,57,8.8069,59.2088,8.9405,N/A (Size threshold is less than lower marker end point),0
E3,SampE3,0.5000,5000,,0.1650,18995,8.8069,59.2088,8.9405,N/A (Size threshold is less than lower marker end point),0
E4,SampE4,0.1458,35,,7.4408,1297,13.4169,333.2665,13.9469,N/A (Size threshold is less than lower marker end point),0
E4,SampE4,7.6687,42,57.2,305.9975,9680,13.4169,333.2665,13.9469,N/A (Size threshold is less than lower marker end point),0
E4,SampE4,0.2686,74,2.0,5.7994,178,13.4169,333.2665,13.9469,N/A (Size threshold is less than lower marker end point),0
E4,SampE4,0.0578,97,0.4,0.9778,71,13.4169,333.2665,13.9469,N/A (Size threshold is less than lower marker end point),0
E4,SampE4,0.1197,254,0.9,0.7750,55,13.4169,333.2665,13.9469,N/A (Size threshold is less than lower marker end point),0
E4,SampE4,0.1900,351,1.4,0.8956,102,13.4169,333.2665,13.9469,N/A (Size threshold is less than lower marker end point),0
E4,SampE4,0.1479,370,1.1,0.6613,150,13.4169,333.2665,13.9469,N/A (Size threshold is less than lower marker end point),0
E4,SampE4,2.8074,396,20.9,11.7231,2667,13.4169,333.2665,13.9469,N/A (Size threshold is less than lower marker end point),0
E4,SampE4,0.2950,422,2.2,1.1474,290,13.4169,333.2665,13.9469,N/A (Size threshold is less than lower marker end point),0
E4,SampE4,0.1379,448,1.0,0.5053,71,13.4169,333.2665,13.9469,N/A (Size threshold is less than lower marker end point),0
E4,SampE4,0.5442,538,4.1,1.6771,321,13.4169,333.2665,13.9469,N/A (Size threshold is less than lower marker end point),0
E4,SampE4,0.9603,620,7.2,2.5529,1019,13.4169,333.2665,13.9469,N/A (Size threshold is less than lower marker end point),0
E4,SampE4,0.2194,650,1.6,0.5539,205,13.4169,333.2665,13.9469,N/A (Size threshold is less than lower marker end point),0
E4,SampE4,0.5000,5000,,0.1654,13741,13.4169,333.2665,13.9469,N/A (Size threshold is less than lower marker end point),0
E5,SampE5,0.6997,35,,33.6218,9816,37.5911,132.5341,37.7608,N/A (Size threshold is less than lower marker end point),0
E5,SampE5,0.3011,64,0.8,7.7139,102,37.5911,132.5341,37.7608,N/A (Size threshold is less than lower marker end point),0
E5,SampE5,0.1994,75,0.5,4.2481,138,37.5911,132.5341,37.7608,N/A (Size threshold is less than lower marker end point),0
E5,SampE5,32.5460,494,86.6,109.2940,25089,37.5911,132.5341,37.7608,N/A (Size threshold is less than lower marker end point),0
E5,SampE5,0.9568,550,2.5,2.8680,753,37.5911,132.5341,37.7608,N/A (Size threshold is less than lower marker end point),0
E5,SampE5,0.3835,564,1.0,1.1190,448,37.5911,132.5341,37.7608,N/A (Size threshold is less than lower marker end point),0
E5,SampE5,2.2934,579,6.1,6.4735,1965,37.5911,132.5341,37.7608,N/A (Size threshold is less than lower marker end point),0
E5,SampE5,0.0374,628,0.1,0.0976,59,37.5911,132.5341,37.7608,N/A (Size threshold is less than lower marker end point),0
E5,SampE5,0.0932,685,0.2,0.2229,60,37.5911,132.5341,37.7608,N/A (Size threshold is less than lower marker end point),0
E5,SampE5,0.3579,2422,1.0,0.2749,116,37.5911,132.5341,37.7608,N/A (Size threshold is less than lower marker end point),0
E5,SampE5,0.2137,2702,0.6,0.1273,106,37.5911,132.5341,37.7608,N/A (Size threshold is less than lower marker end point),0
E5,SampE5,0.1200,3257,0.3,0.0590,78,37.5911,132.5341,37.7608,N/A (Size threshold is less than lower marker end point),0
E5,SampE5,0.0888,3977,0.2,0.0360,56,37.5911,132.5341,37.7608,N/A (Size threshold is less than lower marker end point),0
E5,SampE5,0.5000,5000,,0.1648,11722,37.5911,132.5341,37.7608,N/A (Size threshold is less than lower marker end point),0
E6,SampE6,0.7786,35,,36.3539,8958,43.2983,177.6535,43.8536,N/A (Size threshold is less than lower marker end point),0
E6,SampE6,0.2182,73,0.5,4.9719,120,43.2983,177.6535,43.8536,N/A (Size threshold is less than lower marker end point),0
E6,SampE6,0.2063,91,0.5,3.6026,113,43.2983,177.6535,43.8536,N/A (Size threshold is less than lower marker end point),0
E6,SampE6,0.4434,353,1.0,2.1022,174,43.2983,177.6535,43.8536,N/A (Size threshold is less than lower marker end point),0
E6,SampE6,0.4271,366,1.0,1.9251,198,43.2983,177.6535,43.8536,N/A (Size threshold is less than lower marker end point),0
E6,SampE6,39.0577,412,90.2,156.3565,28732,43.2983,177.6535,43.8536,N/A (Size threshold is less than lower marker end point),0
E6,SampE6,0.2096,477,0.5,0.7214,203,43.2983,177.6535,43.8536,N/A (Size threshold is less than lower marker end point),0
E6,SampE6,0.1152,490,0.3,0.3885,92,43.2983,177.6535,43.8536,N/A (Size threshold is less than lower marker end point),0
E6,SampE6,0.0996,516,0.2,0.3175,78,43.2983,177.6535,43.8536,N/A (Size threshold is less than lower marker end point),0
E6,SampE6,1.8711,553,4.3,5.5781,776,43.2983,177.6535,43.8536,N/A (Size threshold is less than lower marker end point),0
E6,SampE6,0.0875,602,0.2,0.2384,57,43.2983,177.6535,43.8536,N/A (Size threshold is less than lower marker end point),0
E6,SampE6,0.5626,636,1.3,1.4513,290,43.2983,177.6535,43.8536,N/A (Size threshold is less than lower marker end point),0
E6,SampE6,0.5000,5000,,0.1652,10182,43.2983,177.6535,43.8536,N/A (Size threshold is less than lower marker end point),0
E7,SampE7,0.0830,35,,3.8737,1110,7.6523,206.7520,7.9948,N/A (Size threshold is less than lower marker end point),0
E7,SampE7,0.8123,49,10.6,26.6068,579,7.6523,206.7520,7.9948,N/A (Size threshold is less than lower marker end point),0
E7,SampE7,6.5952,61,86.2,177.2470,14744,7.6523,206.7520,7.9948,N/A (Size threshold is less than lower marker end point),0
E7,SampE7,0.0999,88,1.3,1.8639,72,7.6523,206.7520,7.9948,N/A (Size threshold is less than lower marker end point),0
E7,SampE7,0.0524,99,0.7,0.8606,85,7.6523,206.7520,7.9948,N/A (Size threshold is less than lower marker end point),0
E7,SampE7,0.0372,414,0.5,0.1485,54,7.6523,206.7520,7.9948,N/A (Size threshold is less than lower marker end point),0
E7,SampE7,0.0257,3303,0.3,0.0129,54,7.6523,206.7520,7.9948,N/A (Size threshold is less than lower marker end point),0
E7,SampE7,0.0296,3931,0.4,0.0123,53,7.6523,206.7520,7.9948,N/A (Size threshold is less than lower marker end point),0
E7,SampE7,0.5000,5000,,0.1652,19500,7.6523,206.7520,7.9948,N/A (Size threshold is less than lower marker end point),0
E8,SampE8,0.5245,35,,25.2029,14495,17.6310,77.1155,18.0513,N/A (Size threshold is less than lower marker end point),0
E8,SampE8,0.0451,66,0.3,1.1209,65,17.6310,77.1155,18.0513,N/A (Size threshold is less than lower marker end point),0
E8,SampE8,0.1489,73,0.8,3.3935,232,17.6310,77.1155,18.0513,N/A (Size threshold is less than lower marker end point),0
E8,SampE8,16.7943,396,95.3,70.4875,26722,17.6310,77.1155,18.0513,N/A (Size threshold is less than lower marker end point),0
E8,SampE8,0.5284,449,3.0,1.9279,319,17.6310,77.1155,18.0513,N/A (Size threshold is less than lower marker end point),0
E8,SampE8,0.0539,565,0.3,0.1584,56,17.6310,77.1155,18.0513,N/A (Size threshold is less than lower marker end point),0
E8,SampE8,0.0263,3303,0.1,0.0132,58,17.6310,77.1155,18.0513,N/A (Size threshold is less than lower marker end point),0
E8,SampE8,0.0341,3954,0.2,0.0141,55,17.6310,77.1155,18.0513,N/A (Size threshold is less than lower marker end point),0
E8,SampE8,0.5000,5000,,0.1647,19598,17.6310,77.1155,18.0513,N/A (Size threshold is less than lower marker end point),0
E9,SampE9,0.5495,35,,25.6571,9331,6.5879,36.0636,7.0026,N/A (Size threshold is less than lower marker end point),0
E9,SampE9,0.0778,64,1.2,1.9619,53,6.5879,36.0636,7.0026,N/A (Size threshold is less than lower marker end point),0
E9,SampE9,0.1081,76,1.6,2.3640,85,6.5879,36.0636,7.0026,N/A (Size threshold is less than lower marker end point),0
E9,SampE9,0.5612,129,8.5,7.4360,250,6.5879,36.0636,7.0026,N/A (Size threshold is less than lower marker end point),0
E9,SampE9,0.1246,150,1.9,1.3832,84,6.5879,36.0636,7.0026,N/A (Size threshold is less than lower marker end point),0
E9,SampE9,0.2784,156,4.2,2.9525,402,6.5879,36.0636,7.0026,N/A (Size threshold is less than lower marker end point),0
E9,SampE9,0.5475,285,8.3,3.2280,444,6.5879,36.0636,7.0026,N/A (Size threshold is less than lower marker end point),0
E9,SampE9,0.3073,401,4.7,1.2800,196,6.5879,36.0636,7.0026,N/A (Size threshold is less than lower marker end point),0
E9,SampE9,0.8467,424,12.9,3.3249,654,6.5879,36.0636,7.0026,N/A (Size threshold is less than lower marker end point),0
E9,SampE9,1.0778,434,16.4,4.0954,1550,6.5879,36.0636,7.0026,N/A (Size threshold is less than lower marker end point),0
E9,SampE9,0.7375,448,11.2,2.7210,1041,6.5879,36.0636,7.0026,N/A (Size threshold is less than lower marker end point),0
E9,SampE9,0.1204,496,1.8,0.3977,143,6.5879,36.0636,7.0026,N/A (Size threshold is less than lower marker end point),0
E9,SampE9,0.7112,547,10.8,2.1318,912,6.5879,36.0636,7.0026,N/A (Size threshold is less than lower marker end point),0
E9,SampE9,0.7070,617,10.7,1.8737,473,6.5879,36.0636,7.0026,N/A (Size threshold is less than lower marker end point),0
E9,SampE9,0.2272,669,3.4,0.5581,113,6.5879,36.0636,7.0026,N/A (Size threshold is less than lower marker end point),0
E9,SampE9,0.0874,698,1.3,0.2043,73,6.5879,36.0636,7.0026,N/A (Size threshold is less than lower marker end point),0
E9,SampE9,0.0678,729,1.0,0.1512,73,6.5879,36.0636,7.0026,N/A (Size threshold is less than lower marker end point),0
E9,SampE9,0.5000,5000,,0.1647,14453,6.5879,36.0636,7.0026,N/A (Size threshold is less than lower marker end point),0
E10,SampE10,0.7420,35,,35.6560,10417,39.7912,163.3164,40.2000,N/A (Size threshold is less than lower marker end point),0
E10,SampE10,0.1183,64,0.3,3.0782,117,39.7912,163.3164,40.2000,N/A (Size threshold is less than lower marker end point),0
E10,SampE10,0.3202,74,0.8,7.0979,226,39.7912,163.3164,40.2000,N/A (Size threshold is less than lower marker end point),0
E10,SampE10,0.1092,282,0.3,0.6507,59,39.7912,163.3164,40.2000,N/A (Size threshold is less than lower marker end point),0
E10,SampE10,0.7947,367,2.0,3.6419,301,39.7912,163.3164,40.2000,N/A (Size threshold is less than lower marker end point),0
E10,SampE10,33.1129,410,83.2,132.8813,24922,39.7912,163.3164,40.2000,N/A (Size threshold is less than lower marker end point),0
E10,SampE10,1.1651,462,2.9,4.1141,574,39.7912,163.3164,40.2000,N/A (Size threshold is less than lower marker end point),0
E10,SampE10,0.1082,487,0.3,0.3657,106,39.7912,163.3164,40.2000,N/A (Size threshold is less than lower marker end point),0
E10,SampE10,0.0965,516,0.2,0.3090,77,39.7912,163.3164,40.2000,N/A (Size threshold is less than lower marker end point),0
E10,SampE10,2.3055,552,5.8,6.8732,937,39.7912,163.3164,40.2000,N/A (Size threshold is less than lower marker end point),0
E10,SampE10,0.7922,629,2.0,2.0959,550,39.7912,163.3164,40.2000,N/A (Size threshold is less than lower marker end point),0
E10,SampE10,0.8683,646,2.2,2.2086,790,39.7912,163.3164,40.2000,N/A (Size threshold is less than lower marker end point),0
E10,SampE10,0.5000,5000,,0.1652,12206,39.7912,163.3164,40.2000,N/A (Size threshold is less than lower marker end point),0
E11,SampE11,0.1183,35,,5.5226,611,15.8109,360.4769,16.4490,N/A (Size threshold is less than lower marker end point),0
E11,SampE11,1.3460,54,8.5,43.2310,612,15.8109,360.4769,16.4490,N/A (Size threshold is less than lower marker end point),0
E11,SampE11,10.8114,61,68.4,295.3793,8855,15.8109,360.4769,16.4490,N/A (Size threshold is less than lower marker end point),0
