Well,Sample ID,ng/ul,Size (bp),% (Conc.) (ng/uL),nmole/L,RFU,TIC (ng/ul),TIM (nmole/L),Total Conc. (ng/ul),DQN,Threshold
A1,SampA1,0.5248,35,,25.2198,13926,48.4214,161.9514,48.9619,,
A1,SampA1,2.2037,100,4.6,36.1868,5879,48.4214,161.9514,48.9619,,
A1,SampA1,2.8155,200,5.8,23.1464,8612,48.4214,161.9514,48.9619,,
A1,SampA1,2.9135,300,6.0,15.9753,9435,48.4214,161.9514,48.9619,,
A1,SampA1,2.9873,400,6.2,12.3182,10457,48.4214,161.9514,48.9619,,
A1,SampA1,8.1300,500,16.8,26.7558,28468,48.4214,161.9514,48.9619,,
A1,SampA1,2.6258,600,5.4,7.2138,9248,48.4214,161.9514,48.9619,,
A1,SampA1,2.5410,700,5.2,5.9825,9296,48.4214,161.9514,48.9619,,
A1,SampA1,2.6403,800,5.5,5.4456,9551,48.4214,161.9514,48.9619,,
A1,SampA1,2.6783,900,5.5,4.9090,9990,48.4214,161.9514,48.9619,,
A1,SampA1,8.2796,1000,17.1,13.6550,27477,48.4214,161.9514,48.9619,,
A1,SampA1,2.7828,1200,5.7,3.8362,10213,48.4214,161.9514,48.9619,,
A1,SampA1,2.7131,1500,5.6,2.9952,8189,48.4214,161.9514,48.9619,,
A1,SampA1,2.6068,2000,5.4,2.1531,9950,48.4214,161.9514,48.9619,,
A1,SampA1,2.5038,3000,5.2,1.3785,9069,48.4214,161.9514,48.9619,,
A1,SampA1,0.5000,5000,,0.1650,19514,48.4214,161.9514,48.9619,,
A2,SampA2,0.5749,35,,26.8453,14841,17.5846,70.3047,17.8851,N/A (Size threshold is less than lower marker end point),0
A2,SampA2,0.1048,62,0.6,2.6850,65,17.5846,70.3047,17.8851,N/A (Size threshold is less than lower marker end point),0
A2,SampA2,0.0701,76,0.4,1.4932,84,17.5846,70.3047,17.8851,N/A (Size threshold is less than lower marker end point),0
A2,SampA2,0.0775,386,0.4,0.3328,96,17.5846,70.3047,17.8851,N/A (Size threshold is less than lower marker end point),0
A2,SampA2,15.9903,433,90.9,61.3284,28554,17.5846,70.3047,17.8851,N/A (Size threshold is less than lower marker end point),0
A2,SampA2,1.1443,458,6.5,4.0494,509,17.5846,70.3047,17.8851,N/A (Size threshold is less than lower marker end point),0
A2,SampA2,0.1188,502,0.7,0.3825,109,17.5846,70.3047,17.8851,N/A (Size threshold is less than lower marker end point),0
A2,SampA2,0.0214,3277,0.1,0.0108,51,17.5846,70.3047,17.8851,N/A (Size threshold is less than lower marker end point),0
A2,SampA2,0.0253,3943,0.1,0.0105,55,17.5846,70.3047,17.8851,N/A (Size threshold is less than lower marker end point),0
A2,SampA2,0.0322,4403,0.2,0.0122,51,17.5846,70.3047,17.8851,N/A (Size threshold is less than lower marker end point),0
A2,SampA2,0.5000,5000,,0.1649,19457,17.5846,70.3047,17.8851,N/A (Size threshold is less than lower marker end point),0
A3,SampA3,0.8702,35,,40.6333,16415,31.5450,133.4659,31.9179,N/A (Size threshold is less than lower marker end point),0
A3,SampA3,0.2178,73,0.7,4.9624,230,31.5450,133.4659,31.9179,N/A (Size threshold is less than lower marker end point),0
A3,SampA3,28.7698,398,91.2,120.1376,30655,31.5450,133.4659,31.9179,N/A (Size threshold is less than lower marker end point),0
A3,SampA3,2.1163,426,6.7,8.0049,684,31.5450,133.4659,31.9179,N/A (Size threshold is less than lower marker end point),0
A3,SampA3,0.3289,1770,1.0,0.3101,85,31.5450,133.4659,31.9179,N/A (Size threshold is less than lower marker end point),0
A3,SampA3,0.0631,3300,0.2,0.0306,51,31.5450,133.4659,31.9179,N/A (Size threshold is less than lower marker end point),0
A3,SampA3,0.0491,3920,0.2,0.0203,54,31.5450,133.4659,31.9179,N/A (Size threshold is less than lower marker end point),0
A3,SampA3,0.5000,5000,,0.1655,14574,31.5450,133.4659,31.9179,N/A (Size threshold is less than lower marker end point),0
A4,SampA4,0.9218,35,,43.0409,18319,34.5761,133.9642,34.9940,N/A (Size threshold is less than lower marker end point),0
A4,SampA4,0.2726,63,0.8,7.0952,83,34.5761,133.9642,34.9940,N/A (Size threshold is less than lower marker end point),0
A4,SampA4,31.3368,445,90.6,116.9189,39564,34.5761,133.9642,34.9940,N/A (Size threshold is less than lower marker end point),0
A4,SampA4,2.8852,471,8.3,9.7086,792,34.5761,133.9642,34.9940,N/A (Size threshold is less than lower marker end point),0
A4,SampA4,0.0816,548,0.2,0.2414,139,34.5761,133.9642,34.9940,N/A (Size threshold is less than lower marker end point),0
A4,SampA4,0.5000,5000,,0.1654,14841,34.5761,133.9642,34.9940,N/A (Size threshold is less than lower marker end point),0
A5,SampA5,0.6826,35,,31.8713,30226,11.8344,47.8155,12.0866,N/A (Size threshold is less than lower marker end point),0
A5,SampA5,0.1885,73,1.6,4.1793,295,11.8344,47.8155,12.0866,N/A (Size threshold is less than lower marker end point),0
A5,SampA5,0.0705,251,0.6,0.4732,56,11.8344,47.8155,12.0866,N/A (Size threshold is less than lower marker end point),0
A5,SampA5,0.0569,260,0.5,0.3533,60,11.8344,47.8155,12.0866,N/A (Size threshold is less than lower marker end point),0
A5,SampA5,11.3780,437,96.1,42.7425,29938,11.8344,47.8155,12.0866,N/A (Size threshold is less than lower marker end point),0
A5,SampA5,0.0246,2839,0.2,0.0142,54,11.8344,47.8155,12.0866,N/A (Size threshold is less than lower marker end point),0
A5,SampA5,0.0467,3277,0.4,0.0236,119,11.8344,47.8155,12.0866,N/A (Size threshold is less than lower marker end point),0
A5,SampA5,0.0692,3920,0.6,0.0294,106,11.8344,47.8155,12.0866,N/A (Size threshold is less than lower marker end point),0
A5,SampA5,0.5000,5000,,0.1650,29027,11.8344,47.8155,12.0866,N/A (Size threshold is less than lower marker end point),0
A6,SampA6,0.1178,35,,5.4990,1058,13.5668,357.4241,14.0164,N/A (Size threshold is less than lower marker end point),0
A6,SampA6,1.2012,49,8.9,39.3475,790,13.5668,357.4241,14.0164,N/A (Size threshold is less than lower marker end point),0
A6,SampA6,11.7287,62,86.5,310.1468,16673,13.5668,357.4241,14.0164,N/A (Size threshold is less than lower marker end point),0
A6,SampA6,0.2060,89,1.5,3.7989,89,13.5668,357.4241,14.0164,N/A (Size threshold is less than lower marker end point),0
A6,SampA6,0.1603,100,1.2,2.6066,142,13.5668,357.4241,14.0164,N/A (Size threshold is less than lower marker end point),0
A6,SampA6,0.0680,143,0.5,0.7870,62,13.5668,357.4241,14.0164,N/A (Size threshold is less than lower marker end point),0
A6,SampA6,0.1269,449,0.9,0.4669,114,13.5668,357.4241,14.0164,N/A (Size threshold is less than lower marker end point),0
A6,SampA6,0.0757,459,0.6,0.2704,68,13.5668,357.4241,14.0164,N/A (Size threshold is less than lower marker end point),0
A6,SampA6,0.5000,5000,,0.1648,12971,13.5668,357.4241,14.0164,N/A (Size threshold is less than lower marker end point),0
A7,SampA7,0.4371,35,,22.3049,1184,26.0579,934.7992,27.3234,N/A (Size threshold is less than lower marker end point),0
