Well,Sample ID,ng/ul,Size (bp),% (Conc.) (ng/uL),nmole/L,RFU,TIC (ng/ul),TIM (nmole/L),Total Conc. (ng/ul),DQN,Threshold
D3,SampD3,0.5531,601,1.6,1.5299,396,35.0914,306.8526,35.5221,N/A (Size threshold is less than lower marker end point),0
D3,SampD3,0.4352,647,1.2,1.1105,599,35.0914,306.8526,35.5221,N/A (Size threshold is less than lower marker end point),0
D3,SampD3,0.0677,696,0.2,0.1608,68,35.0914,306.8526,35.5221,N/A (Size threshold is less than lower marker end point),0
D3,SampD3,0.0571,753,0.2,0.1229,55,35.0914,306.8526,35.5221,N/A (Size threshold is less than lower marker end point),0
D3,SampD3,0.5000,5000,,0.1647,15841,35.0914,306.8526,35.5221,N/A (Size threshold is less than lower marker end point),0
D4,SampD4,0.0589,35,,2.7500,848,14.8713,205.7325,15.1285,N/A (Size threshold is less than lower marker end point),0
D4,SampD4,0.5128,51,3.4,16.7976,644,14.8713,205.7325,15.1285,N/A (Size threshold is less than lower marker end point),0
D4,SampD4,6.1090,64,41.1,158.9897,16709,14.8713,205.7325,15.1285,N/A (Size threshold is less than lower marker end point),0
D4,SampD4,7.7495,456,52.1,28.2729,14473,14.8713,205.7325,15.1285,N/A (Size threshold is less than lower marker end point),0
D4,SampD4,0.5000,483,3.4,1.6723,263,14.8713,205.7325,15.1285,N/A (Size threshold is less than lower marker end point),0
D4,SampD4,0.5000,5000,,0.1650,23244,14.8713,205.7325,15.1285,N/A (Size threshold is less than lower marker end point),0
D5,SampD5,0.0299,35,,1.3961,554,41.7988,316.5850,42.1888,N/A (Size threshold is less than lower marker end point),0
D5,SampD5,0.0868,46,0.2,3.0254,67,41.7988,316.5850,42.1888,N/A (Size threshold is less than lower marker end point),0
D5,SampD5,6.6306,63,15.9,172.5642,13196,41.7988,316.5850,42.1888,N/A (Size threshold is less than lower marker end point),0
D5,SampD5,0.1392,100,0.3,2.3082,189,41.7988,316.5850,42.1888,N/A (Size threshold is less than lower marker end point),0
D5,SampD5,33.2770,415,79.6,132.8920,39344,41.7988,316.5850,42.1888,N/A (Size threshold is less than lower marker end point),0
D5,SampD5,1.3709,442,3.3,4.9793,942,41.7988,316.5850,42.1888,N/A (Size threshold is less than lower marker end point),0
D5,SampD5,0.2085,585,0.5,0.5935,165,41.7988,316.5850,42.1888,N/A (Size threshold is less than lower marker end point),0
D5,SampD5,0.0858,638,0.2,0.2224,125,41.7988,316.5850,42.1888,N/A (Size threshold is less than lower marker end point),0
D5,SampD5,0.5000,5000,,0.1647,17328,41.7988,316.5850,42.1888,N/A (Size threshold is less than lower marker end point),0
D6,SampD6,0.0358,35,,1.6738,587,33.7001,283.5211,33.8351,N/A (Size threshold is less than lower marker end point),0
D6,SampD6,0.2723,49,0.8,9.2906,123,33.7001,283.5211,33.8351,N/A (Size threshold is less than lower marker end point),0
D6,SampD6,6.6261,63,19.7,172.4477,12925,33.7001,283.5211,33.8351,N/A (Size threshold is less than lower marker end point),0
D6,SampD6,0.1985,94,0.6,3.5805,83,33.7001,283.5211,33.8351,N/A (Size threshold is less than lower marker end point),0
D6,SampD6,0.1321,103,0.4,2.0855,160,33.7001,283.5211,33.8351,N/A (Size threshold is less than lower marker end point),0
D6,SampD6,23.1196,453,68.6,84.7244,30980,33.7001,283.5211,33.8351,N/A (Size threshold is less than lower marker end point),0
D6,SampD6,1.9576,477,5.8,6.7812,1907,33.7001,283.5211,33.8351,N/A (Size threshold is less than lower marker end point),0
D6,SampD6,0.4469,491,1.3,1.5009,626,33.7001,283.5211,33.8351,N/A (Size threshold is less than lower marker end point),0
D6,SampD6,0.9470,500,2.8,3.1103,1401,33.7001,283.5211,33.8351,N/A (Size threshold is less than lower marker end point),0
D6,SampD6,0.5000,5000,,0.1645,17145,33.7001,283.5211,33.8351,N/A (Size threshold is less than lower marker end point),0
D7,SampD7,0.5618,35,,26.9988,12362,22.6289,88.7896,22.8507,N/A (Size threshold is less than lower marker end point),0
D7,SampD7,0.0551,71,0.2,1.2724,54,22.6289,88.7896,22.8507,N/A (Size threshold is less than lower marker end point),0
D7,SampD7,0.1999,93,0.9,3.6060,155,22.6289,88.7896,22.8507,N/A (Size threshold is less than lower marker end point),0
D7,SampD7,0.1489,101,0.7,2.4450,117,22.6289,88.7896,22.8507,N/A (Size threshold is less than lower marker end point),0
D7,SampD7,0.2536,269,1.1,1.5449,66,22.6289,88.7896,22.8507,N/A (Size threshold is less than lower marker end point),0
D7,SampD7,17.1598,445,75.8,63.8791,23091,22.6289,88.7896,22.8507,N/A (Size threshold is less than lower marker end point),0
D7,SampD7,1.3719,461,6.1,4.8443,1028,22.6289,88.7896,22.8507,N/A (Size threshold is less than lower marker end point),0
D7,SampD7,1.7097,493,7.6,5.7649,770,22.6289,88.7896,22.8507,N/A (Size threshold is less than lower marker end point),0
D7,SampD7,1.7301,517,7.6,5.4330,782,22.6289,88.7896,22.8507,N/A (Size threshold is less than lower marker end point),0
D7,SampD7,0.5000,5000,,0.1650,16673,22.6289,88.7896,22.8507,N/A (Size threshold is less than lower marker end point),0
D8,SampD8,0.0265,35,,1.2380,559,35.1451,279.8547,35.3634,N/A (Size threshold is less than lower marker end point),0
D8,SampD8,6.6035,63,18.8,171.8588,14074,35.1451,279.8547,35.3634,N/A (Size threshold is less than lower marker end point),0
D8,SampD8,0.1855,91,0.5,3.3827,80,35.1451,279.8547,35.3634,N/A (Size threshold is less than lower marker end point),0
D8,SampD8,0.0975,103,0.3,1.5244,104,35.1451,279.8547,35.3634,N/A (Size threshold is less than lower marker end point),0
D8,SampD8,27.1224,449,77.2,100.2860,33430,35.1451,279.8547,35.3634,N/A (Size threshold is less than lower marker end point),0
D8,SampD8,0.7229,518,2.1,2.2965,841,35.1451,279.8547,35.3634,N/A (Size threshold is less than lower marker end point),0
D8,SampD8,0.0761,556,0.2,0.2224,78,35.1451,279.8547,35.3634,N/A (Size threshold is less than lower marker end point),0
D8,SampD8,0.1497,1818,0.4,0.1507,68,35.1451,279.8547,35.3634,N/A (Size threshold is less than lower marker end point),0
D8,SampD8,0.0720,2018,0.2,0.0588,63,35.1451,279.8547,35.3634,N/A (Size threshold is less than lower marker end point),0
D8,SampD8,0.1156,2475,0.3,0.0744,59,35.1451,279.8547,35.3634,N/A (Size threshold is less than lower marker end point),0
D8,SampD8,0.5000,5000,,0.1652,17576,35.1451,279.8547,35.3634,N/A (Size threshold is less than lower marker end point),0
D9,SampD9,0.0264,35,,1.2340,566,20.0009,215.3443,20.4189,N/A (Size threshold is less than lower marker end point),0
D9,SampD9,0.0747,46,0.4,2.6008,59,20.0009,215.3443,20.4189,N/A (Size threshold is less than lower marker end point),0
D9,SampD9,6.2899,63,31.4,163.6980,13447,20.0009,215.3443,20.4189,N/A (Size threshold is less than lower marker end point),0
D9,SampD9,0.0812,101,0.4,1.3340,119,20.0009,215.3443,20.4189,N/A (Size threshold is less than lower marker end point),0
D9,SampD9,0.0610,238,0.3,0.4252,53,20.0009,215.3443,20.4189,N/A (Size threshold is less than lower marker end point),0
D9,SampD9,0.1647,248,0.8,1.0833,77,20.0009,215.3443,20.4189,N/A (Size threshold is less than lower marker end point),0
D9,SampD9,0.2247,267,1.1,1.3741,161,20.0009,215.3443,20.4189,N/A (Size threshold is less than lower marker end point),0
D9,SampD9,7.5927,429,38.0,28.9856,6814,20.0009,215.3443,20.4189,N/A (Size threshold is less than lower marker end point),0
D9,SampD9,0.3010,478,1.5,1.0403,377,20.0009,215.3443,20.4189,N/A (Size threshold is less than lower marker end point),0
D9,SampD9,0.3288,488,1.6,1.1065,322,20.0009,215.3443,20.4189,N/A (Size threshold is less than lower marker end point),0
D9,SampD9,0.1677,503,0.8,0.5485,257,20.0009,215.3443,20.4189,N/A (Size threshold is less than lower marker end point),0
D9,SampD9,3.5484,568,17.7,10.2985,2536,20.0009,215.3443,20.4189,N/A (Size threshold is less than lower marker end point),0
D9,SampD9,0.7457,655,3.7,1.8908,987,20.0009,215.3443,20.4189,N/A (Size threshold is less than lower marker end point),0
D9,SampD9,0.3841,668,1.9,0.9450,821,20.0009,215.3443,20.4189,N/A (Size threshold is less than lower marker end point),0
D9,SampD9,0.0363,4455,0.2,0.0137,55,20.0009,215.3443,20.4189,N/A (Size threshold is less than lower marker end point),0
D9,SampD9,0.5000,5000,,0.1649,18138,20.0009,215.3443,20.4189,N/A (Size threshold is less than lower marker end point),0
D10,SampD10,0.0455,35,,2.1249,598,25.4800,277.1524,25.8004,N/A (Size threshold is less than lower marker end point),0
D10,SampD10,0.6617,50,2.6,21.6753,390,25.4800,277.1524,25.8004,N/A (Size threshold is less than lower marker end point),0
D10,SampD10,7.1069,63,27.9,184.9600,13016,25.4800,277.1524,25.8004,N/A (Size threshold is less than lower marker end point),0
D10,SampD10,0.0928,91,0.4,1.7320,58,25.4800,277.1524,25.8004,N/A (Size threshold is less than lower marker end point),0
D10,SampD10,0.0843,95,0.3,1.4577,93,25.4800,277.1524,25.8004,N/A (Size threshold is less than lower marker end point),0
D10,SampD10,0.0889,103,0.3,1.4319,123,25.4800,277.1524,25.8004,N/A (Size threshold is less than lower marker end point),0
D10,SampD10,17.2168,438,67.6,65.1223,23038,25.4800,277.1524,25.8004,N/A (Size threshold is less than lower marker end point),0
D10,SampD10,0.2284,483,0.9,0.7733,202,25.4800,277.1524,25.8004,N/A (Size threshold is less than lower marker end point),0
D10,SampD10,0.5000,5000,,0.1650,16180,25.4800,277.1524,25.8004,N/A (Size threshold is less than lower marker end point),0
D11,SampD11,0.0442,35,,2.0061,535,8.7054,217.2732,9.0023,N/A (Size threshold is less than lower marker end point),0
D11,SampD11,0.7494,52,8.6,24.0700,376,8.7054,217.2732,9.0023,N/A (Size threshold is less than lower marker end point),0
D11,SampD11,7.1826,63,82.5,186.9307,12332,8.7054,217.2732,9.0023,N/A (Size threshold is less than lower marker end point),0
D11,SampD11,0.1705,91,2.0,3.0107,151,8.7054,217.2732,9.0023,N/A (Size threshold is less than lower marker end point),0
D11,SampD11,0.1035,130,1.2,1.3078,101,8.7054,217.2732,9.0023,N/A (Size threshold is less than lower marker end point),0
D11,SampD11,0.3728,416,4.3,1.4890,354,8.7054,217.2732,9.0023,N/A (Size threshold is less than lower marker end point),0
D11,SampD11,0.0494,440,0.6,0.1851,65,8.7054,217.2732,9.0023,N/A (Size threshold is less than lower marker end point),0
D11,SampD11,0.0771,452,0.9,0.2799,72,8.7054,217.2732,9.0023,N/A (Size threshold is less than lower marker end point),0
D11,SampD11,0.5000,5000,,0.1651,16509,8.7054,217.2732,9.0023,N/A (Size threshold is less than lower marker end point),0
D12,SampD12,0.0926,35,,4.3253,1551,7.8655,203.7821,8.1359,N/A (Size threshold is less than lower marker end point),0
D12,SampD12,1.0414,52,13.2,32.8061,955,7.8655,203.7821,8.1359,N/A (Size threshold is less than lower marker end point),0
D12,SampD12,6.2868,63,79.9,163.6167,14495,7.8655,203.7821,8.1359,N/A (Size threshold is less than lower marker end point),0
D12,SampD12,0.1391,91,1.8,2.5364,85,7.8655,203.7821,8.1359,N/A (Size threshold is less than lower marker end point),0
D12,SampD12,0.0605,103,0.8,0.9746,100,7.8655,203.7821,8.1359,N/A (Size threshold is less than lower marker end point),0
D12,SampD12,0.1849,132,2.4,2.3556,143,7.8655,203.7821,8.1359,N/A (Size threshold is less than lower marker end point),0
D12,SampD12,0.1170,140,1.5,1.3443,106,7.8655,203.7821,8.1359,N/A (Size threshold is less than lower marker end point),0
D12,SampD12,0.0358,399,0.5,0.1485,52,7.8655,203.7821,8.1359,N/A (Size threshold is less than lower marker end point),0
D12,SampD12,0.5000,5000,,0.1651,16578,7.8655,203.7821,8.1359,N/A (Size threshold is less than lower marker end point),0
E1,SampE1,0.0214,35,,1.0276,565,24.4818,235.7272,24.7341,N/A (Size threshold is less than lower marker end point),0
E1,SampE1,0.0431,46,0.2,1.4997,55,24.4818,235.7272,24.7341,N/A (Size threshold is less than lower marker end point),0
E1,SampE1,0.0686,55,0.3,2.0447,102,24.4818,235.7272,24.7341,N/A (Size threshold is less than lower marker end point),0
E1,SampE1,6.0409,63,24.7,157.2159,14953,24.4818,235.7272,24.7341,N/A (Size threshold is less than lower marker end point),0
E1,SampE1,0.1299,100,0.5,2.1551,188,24.4818,235.7272,24.7341,N/A (Size threshold is less than lower marker end point),0
E1,SampE1,17.7246,413,72.4,71.1283,29137,24.4818,235.7272,24.7341,N/A (Size threshold is less than lower marker end point),0
E1,SampE1,0.4747,460,1.9,1.6835,333,24.4818,235.7272,24.7341,N/A (Size threshold is less than lower marker end point),0
E1,SampE1,0.5000,5000,,0.1647,21127,24.4818,235.7272,24.7341,N/A (Size threshold is less than lower marker end point),0
E2,SampE2,0.0253,35,,1.1818,545,33.7426,260.3400,34.0290,N/A (Size threshold is less than lower marker end point),0
E2,SampE2,0.1132,50,0.3,3.8612,62,33.7426,260.3400,34.0290,N/A (Size threshold is less than lower marker end point),0
E2,SampE2,6.1293,63,18.2,159.5167,13112,33.7426,260.3400,34.0290,N/A (Size threshold is less than lower marker end point),0
E2,SampE2,0.0470,91,0.1,0.8393,52,33.7426,260.3400,34.0290,N/A (Size threshold is less than lower marker end point),0
E2,SampE2,0.0879,102,0.3,1.4431,77,33.7426,260.3400,34.0290,N/A (Size threshold is less than lower marker end point),0
E2,SampE2,0.0698,424,0.2,0.2720,78,33.7426,260.3400,34.0290,N/A (Size threshold is less than lower marker end point),0
E2,SampE2,24.7649,477,73.4,86.1514,33294,33.7426,260.3400,34.0290,N/A (Size threshold is less than lower marker end point),0
E2,SampE2,2.4369,493,7.2,8.0039,2824,33.7426,260.3400,34.0290,N/A (Size threshold is less than lower marker end point),0
E2,SampE2,0.0936,606,0.3,0.2525,64,33.7426,260.3400,34.0290,N/A (Size threshold is less than lower marker end point),0
E2,SampE2,0.5000,5000,,0.1651,18974,33.7426,260.3400,34.0290,N/A (Size threshold is less than lower marker end point),0
E3,SampE3,0.0372,35,,1.7347,641,33.9660,290.8144,34.1190,N/A (Size threshold is less than lower marker end point),0
E3,SampE3,0.3079,51,0.9,10.0863,138,33.9660,290.8144,34.1190,N/A (Size threshold is less than lower marker end point),0
E3,SampE3,6.7090,63,19.8,174.6040,13852,33.9660,290.8144,34.1190,N/A (Size threshold is less than lower marker end point),0
E3,SampE3,0.0314,94,0.1,0.5538,67,33.9660,290.8144,34.1190,N/A (Size threshold is less than lower marker end point),0
E3,SampE3,0.0785,114,0.2,1.1417,80,33.9660,290.8144,34.1190,N/A (Size threshold is less than lower marker end point),0
E3,SampE3,0.6800,125,2.0,9.0823,568,33.9660,290.8144,34.1190,N/A (Size threshold is less than lower marker end point),0
E3,SampE3,0.1904,136,0.6,2.2670,183,33.9660,290.8144,34.1190,N/A (Size threshold is less than lower marker end point),0
E3,SampE3,0.0861,188,0.3,0.7567,167,33.9660,290.8144,34.1190,N/A (Size threshold is less than lower marker end point),0
E3,SampE3,0.3373,413,1.0,1.3736,212,33.9660,290.8144,34.1190,N/A (Size threshold is less than lower marker end point),0
E3,SampE3,21.9265,460,64.6,79.1191,39673,33.9660,290.8144,34.1190,N/A (Size threshold is less than lower marker end point),0
E3,SampE3,0.9283,482,2.7,3.1824,716,33.9660,290.8144,34.1190,N/A (Size threshold is less than lower marker end point),0
E3,SampE3,2.6906,513,7.9,8.6475,1291,33.9660,290.8144,34.1190,N/A (Size threshold is less than lower marker end point),0
E3,SampE3,0.5000,5000,,0.1648,19004,33.9660,290.8144,34.1190,N/A (Size threshold is less than lower marker end point),0
E4,SampE4,0.0389,35,,1.8185,606,22.7749,231.9627,23.1609,N/A (Size threshold is less than lower marker end point),0
E4,SampE4,0.2418,51,1.1,7.9210,281,22.7749,231.9627,23.1609,N/A (Size threshold is less than lower marker end point),0
E4,SampE4,6.3866,63,28.0,166.2126,14338,22.7749,231.9627,23.1609,N/A (Size threshold is less than lower marker end point),0
E4,SampE4,0.4824,426,2.1,1.8854,565,22.7749,231.9627,23.1609,N/A (Size threshold is less than lower marker end point),0
E4,SampE4,14.9557,464,65.7,53.6135,22085,22.7749,231.9627,23.1609,N/A (Size threshold is less than lower marker end point),0
E4,SampE4,0.3239,486,1.4,1.0922,295,22.7749,231.9627,23.1609,N/A (Size threshold is less than lower marker end point),0
E4,SampE4,0.3844,505,1.7,1.2380,229,22.7749,231.9627,23.1609,N/A (Size threshold is less than lower marker end point),0
E4,SampE4,0.5000,5000,,0.1648,19617,22.7749,231.9627,23.1609,N/A (Size threshold is less than lower marker end point),0
E5,SampE5,0.5822,35,,27.9771,12877,27.8287,119.6511,28.1098,N/A (Size threshold is less than lower marker end point),0
E5,SampE5,0.1821,73,0.7,4.1500,202,27.8287,119.6511,28.1098,N/A (Size threshold is less than lower marker end point),0
E5,SampE5,25.7762,395,92.6,108.4622,29760,27.8287,119.6511,28.1098,N/A (Size threshold is less than lower marker end point),0
E5,SampE5,1.4717,424,5.3,5.6313,566,27.8287,119.6511,28.1098,N/A (Size threshold is less than lower marker end point),0
E5,SampE5,0.3987,454,1.4,1.4076,262,27.8287,119.6511,28.1098,N/A (Size threshold is less than lower marker end point),0
E5,SampE5,0.5000,5000,,0.1652,16235,27.8287,119.6511,28.1098,N/A (Size threshold is less than lower marker end point),0
E6,SampE6,0.0349,35,,1.6306,600,26.7532,257.8498,26.9985,N/A (Size threshold is less than lower marker end point),0
E6,SampE6,0.3818,50,1.4,12.7616,272,26.7532,257.8498,26.9985,N/A (Size threshold is less than lower marker end point),0
E6,SampE6,6.6398,63,24.8,172.8030,13497,26.7532,257.8498,26.9985,N/A (Size threshold is less than lower marker end point),0
E6,SampE6,0.0864,80,0.3,1.7952,121,26.7532,257.8498,26.9985,N/A (Size threshold is less than lower marker end point),0
E6,SampE6,0.1784,87,0.7,3.2534,95,26.7532,257.8498,26.9985,N/A (Size threshold is less than lower marker end point),0
E6,SampE6,0.1059,102,0.4,1.6879,93,26.7532,257.8498,26.9985,N/A (Size threshold is less than lower marker end point),0
E6,SampE6,0.0730,429,0.3,0.2807,78,26.7532,257.8498,26.9985,N/A (Size threshold is less than lower marker end point),0
E6,SampE6,17.7962,488,66.5,60.6278,26952,26.7532,257.8498,26.9985,N/A (Size threshold is less than lower marker end point),0
E6,SampE6,1.4917,522,5.6,4.6403,609,26.7532,257.8498,26.9985,N/A (Size threshold is less than lower marker end point),0
E6,SampE6,0.5000,5000,,0.1651,17396,26.7532,257.8498,26.9985,N/A (Size threshold is less than lower marker end point),0
E7,SampE7,0.0292,35,,1.3268,585,26.8451,251.2800,26.9825,N/A (Size threshold is less than lower marker end point),0
E7,SampE7,0.1311,46,0.5,4.5682,117,26.8451,251.2800,26.9825,N/A (Size threshold is less than lower marker end point),0
E7,SampE7,6.1792,64,23.0,160.8159,15424,26.8451,251.2800,26.9825,N/A (Size threshold is less than lower marker end point),0
E7,SampE7,0.0783,94,0.3,1.3524,59,26.8451,251.2800,26.9825,N/A (Size threshold is less than lower marker end point),0
E7,SampE7,1.2893,124,4.8,17.5048,1072,26.8451,251.2800,26.9825,N/A (Size threshold is less than lower marker end point),0
E7,SampE7,0.1445,307,0.5,0.7870,61,26.8451,251.2800,26.9825,N/A (Size threshold is less than lower marker end point),0
E7,SampE7,15.2413,467,56.8,54.1653,28943,26.8451,251.2800,26.9825,N/A (Size threshold is less than lower marker end point),0
E7,SampE7,0.9268,485,3.5,3.1316,888,26.8451,251.2800,26.9825,N/A (Size threshold is less than lower marker end point),0
E7,SampE7,1.8161,521,6.8,5.8140,1467,26.8451,251.2800,26.9825,N/A (Size threshold is less than lower marker end point),0
E7,SampE7,0.9495,537,3.5,2.8881,1002,26.8451,251.2800,26.9825,N/A (Size threshold is less than lower marker end point),0
E7,SampE7,0.0890,585,0.3,0.2526,126,26.8451,251.2800,26.9825,N/A (Size threshold is less than lower marker end point),0
E7,SampE7,0.5000,5000,,0.1646,21451,26.8451,251.2800,26.9825,N/A (Size threshold is less than lower marker end point),0
E8,SampE8,0.0506,35,,2.3614,817,18.5462,228.2380,18.8271,N/A (Size threshold is less than lower marker end point),0
E8,SampE8,0.4805,48,2.6,16.0577,350,18.5462,228.2380,18.8271,N/A (Size threshold is less than lower marker end point),0
E8,SampE8,6.4021,63,34.5,166.6170,13747,18.5462,228.2380,18.8271,N/A (Size threshold is less than lower marker end point),0
E8,SampE8,0.0613,90,0.3,1.1437,53,18.5462,228.2380,18.8271,N/A (Size threshold is less than lower marker end point),0
E8,SampE8,0.1107,103,0.6,1.8368,84,18.5462,228.2380,18.8271,N/A (Size threshold is less than lower marker end point),0
E8,SampE8,0.0834,143,0.4,0.9719,69,18.5462,228.2380,18.8271,N/A (Size threshold is less than lower marker end point),0
E8,SampE8,10.4900,453,56.6,38.5274,15245,18.5462,228.2380,18.8271,N/A (Size threshold is less than lower marker end point),0
E8,SampE8,0.7124,478,3.8,2.4221,385,18.5462,228.2380,18.8271,N/A (Size threshold is less than lower marker end point),0
E8,SampE8,0.2057,500,1.1,0.6612,204,18.5462,228.2380,18.8271,N/A (Size threshold is less than lower marker end point),0
E8,SampE8,0.5000,5000,,0.1645,18603,18.5462,228.2380,18.8271,N/A (Size threshold is less than lower marker end point),0
E9,SampE9,0.0271,35,,1.2638,569,16.9416,223.3591,17.1702,N/A (Size threshold is less than lower marker end point),0
E9,SampE9,0.4026,46,2.4,14.6451,229,16.9416,223.3591,17.1702,N/A (Size threshold is less than lower marker end point),0
E9,SampE9,6.4661,63,38.2,168.2824,13585,16.9416,223.3591,17.1702,N/A (Size threshold is less than lower marker end point),0
E9,SampE9,0.1275,100,0.8,2.1152,200,16.9416,223.3591,17.1702,N/A (Size threshold is less than lower marker end point),0
E9,SampE9,8.4961,417,50.1,33.8472,13954,16.9416,223.3591,17.1702,N/A (Size threshold is less than lower marker end point),0
E9,SampE9,0.1339,440,0.8,0.5018,182,16.9416,223.3591,17.1702,N/A (Size threshold is less than lower marker end point),0
E9,SampE9,0.2215,448,1.3,0.8098,220,16.9416,223.3591,17.1702,N/A (Size threshold is less than lower marker end point),0
E9,SampE9,0.3667,466,2.2,1.2867,298,16.9416,223.3591,17.1702,N/A (Size threshold is less than lower marker end point),0
E9,SampE9,0.0972,560,0.6,0.2903,83,16.9416,223.3591,17.1702,N/A (Size threshold is less than lower marker end point),0
E9,SampE9,0.2542,587,1.5,0.7199,260,16.9416,223.3591,17.1702,N/A (Size threshold is less than lower marker end point),0
E9,SampE9,0.2960,628,1.7,0.7732,447,16.9416,223.3591,17.1702,N/A (Size threshold is less than lower marker end point),0
E9,SampE9,0.0798,1539,0.5,0.0877,82,16.9416,223.3591,17.1702,N/A (Size threshold is less than lower marker end point),0
E9,SampE9,0.5000,5000,,0.1650,19022,16.9416,223.3591,17.1702,N/A (Size threshold is less than lower marker end point),0
E10,SampE10,0.0376,35,,1.7534,515,53.2400,404.5764,53.4039,N/A (Size threshold is less than lower marker end point),0
E10,SampE10,0.2159,50,0.4,7.3646,85,53.2400,404.5764,53.4039,N/A (Size threshold is less than lower marker end point),0
E10,SampE10,8.9054,63,16.7,231.7669,13119,53.2400,404.5764,53.4039,N/A (Size threshold is less than lower marker end point),0
E10,SampE10,0.0890,85,0.2,1.7821,54,53.2400,404.5764,53.4039,N/A (Size threshold is less than lower marker end point),0
E10,SampE10,0.0909,91,0.2,1.6581,80,53.2400,404.5764,53.4039,N/A (Size threshold is less than lower marker end point),0
E10,SampE10,0.2866,103,0.5,4.6591,106,53.2400,404.5764,53.4039,N/A (Size threshold is less than lower marker end point),0
E10,SampE10,0.7431,418,1.4,2.9675,486,53.2400,404.5764,53.4039,N/A (Size threshold is less than lower marker end point),0
E10,SampE10,42.3144,456,79.5,153.6972,39455,53.2400,404.5764,53.4039,N/A (Size threshold is less than lower marker end point),0
E10,SampE10,0.0479,555,0.1,0.1426,62,53.2400,404.5764,53.4039,N/A (Size threshold is less than lower marker end point),0
E10,SampE10,0.0978,588,0.2,0.2736,53,53.2400,404.5764,53.4039,N/A (Size threshold is less than lower marker end point),0
E10,SampE10,0.1887,2594,0.4,0.1349,62,53.2400,404.5764,53.4039,N/A (Size threshold is less than lower marker end point),0
E10,SampE10,0.0496,2881,0.1,0.0287,60,53.2400,404.5764,53.4039,N/A (Size threshold is less than lower marker end point),0
E10,SampE10,0.2107,3228,0.4,0.1010,76,53.2400,404.5764,53.4039,N/A (Size threshold is less than lower marker end point),0
E10,SampE10,0.5000,5000,,0.1652,13668,53.2400,404.5764,53.4039,N/A (Size threshold is less than lower marker end point),0
E11,SampE11,0.0315,35,,1.4700,508,41.1820,325.8215,41.6133,N/A (Size threshold is less than lower marker end point),0
E11,SampE11,0.1885,46,0.5,6.4316,94,41.1820,325.8215,41.6133,N/A (Size threshold is less than lower marker end point),0
E11,SampE11,7.1920,64,17.5,187.1749,13041,41.1820,325.8215,41.6133,N/A (Size threshold is less than lower marker end point),0
E11,SampE11,0.1810,101,0.4,2.9730,212,41.1820,325.8215,41.6133,N/A (Size threshold is less than lower marker end point),0
E11,SampE11,31.6390,429,76.8,122.2004,36218,41.1820,325.8215,41.6133,N/A (Size threshold is less than lower marker end point),0
E11,SampE11,1.9814,453,4.8,7.0417,857,41.1820,325.8215,41.6133,N/A (Size threshold is less than lower marker end point),0
E11,SampE11,0.5000,5000,,0.1653,16291,41.1820,325.8215,41.6133,N/A (Size threshold is less than lower marker end point),0
E12,SampE12,0.5730,35,,26.7545,13284,35.2225,133.4771,35.2762,N/A (Size threshold is less than lower marker end point),0
E12,SampE12,0.1470,63,0.4,3.8250,81,35.2225,133.4771,35.2762,N/A (Size threshold is less than lower marker end point),0
E12,SampE12,0.1276,75,0.4,2.7915,98,35.2225,133.4771,35.2762,N/A (Size threshold is less than lower marker end point),0
E12,SampE12,29.6068,442,84.1,111.2205,27849,35.2225,133.4771,35.2762,N/A (Size threshold is less than lower marker end point),0
E12,SampE12,1.9094,491,5.4,6.4516,1268,35.2225,133.4771,35.2762,N/A (Size threshold is less than lower marker end point),0
E12,SampE12,2.1006,509,6.0,6.7777,1976,35.2225,133.4771,35.2762,N/A (Size threshold is less than lower marker end point),0
E12,SampE12,0.5507,536,1.6,1.6843,645,35.2225,133.4771,35.2762,N/A (Size threshold is less than lower marker end point),0
E12,SampE12,0.0644,565,0.2,0.1859,110,35.2225,133.4771,35.2762,N/A (Size threshold is less than lower marker end point),0
E12,SampE12,0.1374,1693,0.4,0.1439,107,35.2225,133.4771,35.2762,N/A (Size threshold is less than lower marker end point),0
E12,SampE12,0.3636,1990,1.0,0.2874,130,35.2225,133.4771,35.2762,N/A (Size threshold is less than lower marker end point),0
E12,SampE12,0.2150,3115,0.6,0.1094,88,35.2225,133.4771,35.2762,N/A (Size threshold is less than lower marker end point),0
E12,SampE12,0.5000,5000,,0.1649,13522,35.2225,133.4771,35.2762,N/A (Size threshold is less than lower marker end point),0
F1,SampF1,0.0268,35,,1.2504,545,29.1227,254.7290,29.5608,N/A (Size threshold is less than lower marker end point),0
F1,SampF1,0.0563,46,0.2,1.9610,54,29.1227,254.7290,29.5608,N/A (Size threshold is less than lower marker end point),0
F1,SampF1,6.3946,64,22.0,163.8325,13311,29.1227,254.7290,29.5608,N/A (Size threshold is less than lower marker end point),0
F1,SampF1,0.1074,97,0.4,1.8188,86,29.1227,254.7290,29.5608,N/A (Size threshold is less than lower marker end point),0
F1,SampF1,1.1038,219,3.8,8.3260,737,29.1227,254.7290,29.5608,N/A (Size threshold is less than lower marker end point),0
F1,SampF1,15.8084,418,54.3,61.9292,13623,29.1227,254.7290,29.5608,N/A (Size threshold is less than lower marker end point),0
F1,SampF1,0.8806,467,3.0,3.0633,625,29.1227,254.7290,29.5608,N/A (Size threshold is less than lower marker end point),0
